date,trend_value,category,country 
2017-08-27,69,Hogar y decoración de interiores,PT
2017-09-03,68,Hogar y decoración de interiores,PT
2017-09-10,69,Hogar y decoración de interiores,PT
2017-09-17,65,Hogar y decoración de interiores,PT
2017-09-24,68,Hogar y decoración de interiores,PT
2017-10-01,69,Hogar y decoración de interiores,PT
2017-10-08,64,Hogar y decoración de interiores,PT
2017-10-15,62,Hogar y decoración de interiores,PT
2017-10-22,70,Hogar y decoración de interiores,PT
2017-10-29,69,Hogar y decoración de interiores,PT
2017-11-05,67,Hogar y decoración de interiores,PT
2017-11-12,61,Hogar y decoración de interiores,PT
2017-11-19,70,Hogar y decoración de interiores,PT
2017-11-26,62,Hogar y decoración de interiores,PT
2017-12-03,60,Hogar y decoración de interiores,PT
2017-12-10,62,Hogar y decoración de interiores,PT
2017-12-17,49,Hogar y decoración de interiores,PT
2017-12-24,55,Hogar y decoración de interiores,PT
2017-12-31,65,Hogar y decoración de interiores,PT
2018-01-07,65,Hogar y decoración de interiores,PT
2018-01-14,74,Hogar y decoración de interiores,PT
2018-01-21,71,Hogar y decoración de interiores,PT
2018-01-28,68,Hogar y decoración de interiores,PT
2018-02-04,62,Hogar y decoración de interiores,PT
2018-02-11,66,Hogar y decoración de interiores,PT
2018-02-18,61,Hogar y decoración de interiores,PT
2018-02-25,65,Hogar y decoración de interiores,PT
2018-03-04,67,Hogar y decoración de interiores,PT
2018-03-11,72,Hogar y decoración de interiores,PT
2018-03-18,66,Hogar y decoración de interiores,PT
2018-03-25,65,Hogar y decoración de interiores,PT
2018-04-01,71,Hogar y decoración de interiores,PT
2018-04-08,60,Hogar y decoración de interiores,PT
2018-04-15,67,Hogar y decoración de interiores,PT
2018-04-22,66,Hogar y decoración de interiores,PT
2018-04-29,64,Hogar y decoración de interiores,PT
2018-05-06,61,Hogar y decoración de interiores,PT
2018-05-13,60,Hogar y decoración de interiores,PT
2018-05-20,62,Hogar y decoración de interiores,PT
2018-05-27,63,Hogar y decoración de interiores,PT
2018-06-03,65,Hogar y decoración de interiores,PT
2018-06-10,59,Hogar y decoración de interiores,PT
2018-06-17,46,Hogar y decoración de interiores,PT
2018-06-24,54,Hogar y decoración de interiores,PT
2018-07-01,61,Hogar y decoración de interiores,PT
2018-07-08,65,Hogar y decoración de interiores,PT
2018-07-15,63,Hogar y decoración de interiores,PT
2018-07-22,64,Hogar y decoración de interiores,PT
2018-07-29,62,Hogar y decoración de interiores,PT
2018-08-05,67,Hogar y decoración de interiores,PT
2018-08-12,66,Hogar y decoración de interiores,PT
2018-08-19,66,Hogar y decoración de interiores,PT
2018-08-26,69,Hogar y decoración de interiores,PT
2018-09-02,66,Hogar y decoración de interiores,PT
2018-09-09,67,Hogar y decoración de interiores,PT
2018-09-16,63,Hogar y decoración de interiores,PT
2018-09-23,66,Hogar y decoración de interiores,PT
2018-09-30,68,Hogar y decoración de interiores,PT
2018-10-07,67,Hogar y decoración de interiores,PT
2018-10-14,65,Hogar y decoración de interiores,PT
2018-10-21,67,Hogar y decoración de interiores,PT
2018-10-28,61,Hogar y decoración de interiores,PT
2018-11-04,64,Hogar y decoración de interiores,PT
2018-11-11,62,Hogar y decoración de interiores,PT
2018-11-18,69,Hogar y decoración de interiores,PT
2018-11-25,55,Hogar y decoración de interiores,PT
2018-12-02,60,Hogar y decoración de interiores,PT
2018-12-09,57,Hogar y decoración de interiores,PT
2018-12-16,56,Hogar y decoración de interiores,PT
2018-12-23,50,Hogar y decoración de interiores,PT
2018-12-30,55,Hogar y decoración de interiores,PT
2019-01-06,59,Hogar y decoración de interiores,PT
2019-01-13,68,Hogar y decoración de interiores,PT
2019-01-20,65,Hogar y decoración de interiores,PT
2019-01-27,61,Hogar y decoración de interiores,PT
2019-02-03,67,Hogar y decoración de interiores,PT
2019-02-10,63,Hogar y decoración de interiores,PT
2019-02-17,64,Hogar y decoración de interiores,PT
2019-02-24,61,Hogar y decoración de interiores,PT
2019-03-03,71,Hogar y decoración de interiores,PT
2019-03-10,61,Hogar y decoración de interiores,PT
2019-03-17,62,Hogar y decoración de interiores,PT
2019-03-24,62,Hogar y decoración de interiores,PT
2019-03-31,58,Hogar y decoración de interiores,PT
2019-04-07,60,Hogar y decoración de interiores,PT
2019-04-14,59,Hogar y decoración de interiores,PT
2019-04-21,63,Hogar y decoración de interiores,PT
2019-04-28,60,Hogar y decoración de interiores,PT
2019-05-05,60,Hogar y decoración de interiores,PT
2019-05-12,57,Hogar y decoración de interiores,PT
2019-05-19,63,Hogar y decoración de interiores,PT
2019-05-26,59,Hogar y decoración de interiores,PT
2019-06-02,59,Hogar y decoración de interiores,PT
2019-06-09,62,Hogar y decoración de interiores,PT
2019-06-16,60,Hogar y decoración de interiores,PT
2019-06-23,63,Hogar y decoración de interiores,PT
2019-06-30,61,Hogar y decoración de interiores,PT
2019-07-07,58,Hogar y decoración de interiores,PT
2019-07-14,66,Hogar y decoración de interiores,PT
2019-07-21,63,Hogar y decoración de interiores,PT
2019-07-28,67,Hogar y decoración de interiores,PT
2019-08-04,70,Hogar y decoración de interiores,PT
2019-08-11,66,Hogar y decoración de interiores,PT
2019-08-18,70,Hogar y decoración de interiores,PT
2019-08-25,77,Hogar y decoración de interiores,PT
2019-09-01,66,Hogar y decoración de interiores,PT
2019-09-08,61,Hogar y decoración de interiores,PT
2019-09-15,64,Hogar y decoración de interiores,PT
2019-09-22,65,Hogar y decoración de interiores,PT
2019-09-29,69,Hogar y decoración de interiores,PT
2019-10-06,69,Hogar y decoración de interiores,PT
2019-10-13,65,Hogar y decoración de interiores,PT
2019-10-20,61,Hogar y decoración de interiores,PT
2019-10-27,64,Hogar y decoración de interiores,PT
2019-11-03,61,Hogar y decoración de interiores,PT
2019-11-10,61,Hogar y decoración de interiores,PT
2019-11-17,59,Hogar y decoración de interiores,PT
2019-11-24,62,Hogar y decoración de interiores,PT
2019-12-01,63,Hogar y decoración de interiores,PT
2019-12-08,54,Hogar y decoración de interiores,PT
2019-12-15,59,Hogar y decoración de interiores,PT
2019-12-22,55,Hogar y decoración de interiores,PT
2019-12-29,58,Hogar y decoración de interiores,PT
2020-01-05,62,Hogar y decoración de interiores,PT
2020-01-12,66,Hogar y decoración de interiores,PT
2020-01-19,63,Hogar y decoración de interiores,PT
2020-01-26,65,Hogar y decoración de interiores,PT
2020-02-02,67,Hogar y decoración de interiores,PT
2020-02-09,62,Hogar y decoración de interiores,PT
2020-02-16,66,Hogar y decoración de interiores,PT
2020-02-23,62,Hogar y decoración de interiores,PT
2020-03-01,67,Hogar y decoración de interiores,PT
2020-03-08,53,Hogar y decoración de interiores,PT
2020-03-15,49,Hogar y decoración de interiores,PT
2020-03-22,58,Hogar y decoración de interiores,PT
2020-03-29,74,Hogar y decoración de interiores,PT
2020-04-05,74,Hogar y decoración de interiores,PT
2020-04-12,84,Hogar y decoración de interiores,PT
2020-04-19,83,Hogar y decoración de interiores,PT
2020-04-26,90,Hogar y decoración de interiores,PT
2020-05-03,87,Hogar y decoración de interiores,PT
2020-05-10,84,Hogar y decoración de interiores,PT
2020-05-17,83,Hogar y decoración de interiores,PT
2020-05-24,79,Hogar y decoración de interiores,PT
2020-05-31,75,Hogar y decoración de interiores,PT
2020-06-07,92,Hogar y decoración de interiores,PT
2020-06-14,82,Hogar y decoración de interiores,PT
2020-06-21,84,Hogar y decoración de interiores,PT
2020-06-28,82,Hogar y decoración de interiores,PT
2020-07-05,70,Hogar y decoración de interiores,PT
2020-07-12,72,Hogar y decoración de interiores,PT
2020-07-19,78,Hogar y decoración de interiores,PT
2020-07-26,70,Hogar y decoración de interiores,PT
2020-08-02,70,Hogar y decoración de interiores,PT
2020-08-09,79,Hogar y decoración de interiores,PT
2020-08-16,83,Hogar y decoración de interiores,PT
2020-08-23,83,Hogar y decoración de interiores,PT
2020-08-30,82,Hogar y decoración de interiores,PT
2020-09-06,79,Hogar y decoración de interiores,PT
2020-09-13,82,Hogar y decoración de interiores,PT
2020-09-20,75,Hogar y decoración de interiores,PT
2020-09-27,85,Hogar y decoración de interiores,PT
2020-10-04,83,Hogar y decoración de interiores,PT
2020-10-11,74,Hogar y decoración de interiores,PT
2020-10-18,82,Hogar y decoración de interiores,PT
2020-10-25,79,Hogar y decoración de interiores,PT
2020-11-01,68,Hogar y decoración de interiores,PT
2020-11-08,73,Hogar y decoración de interiores,PT
2020-11-15,79,Hogar y decoración de interiores,PT
2020-11-22,74,Hogar y decoración de interiores,PT
2020-11-29,79,Hogar y decoración de interiores,PT
2020-12-06,78,Hogar y decoración de interiores,PT
2020-12-13,70,Hogar y decoración de interiores,PT
2020-12-20,59,Hogar y decoración de interiores,PT
2020-12-27,73,Hogar y decoración de interiores,PT
2021-01-03,65,Hogar y decoración de interiores,PT
2021-01-10,65,Hogar y decoración de interiores,PT
2021-01-17,78,Hogar y decoración de interiores,PT
2021-01-24,88,Hogar y decoración de interiores,PT
2021-01-31,100,Hogar y decoración de interiores,PT
2021-02-07,93,Hogar y decoración de interiores,PT
2021-02-14,90,Hogar y decoración de interiores,PT
2021-02-21,86,Hogar y decoración de interiores,PT
2021-02-28,88,Hogar y decoración de interiores,PT
2021-03-07,88,Hogar y decoración de interiores,PT
2021-03-14,85,Hogar y decoración de interiores,PT
2021-03-21,83,Hogar y decoración de interiores,PT
2021-03-28,89,Hogar y decoración de interiores,PT
2021-04-04,74,Hogar y decoración de interiores,PT
2021-04-11,75,Hogar y decoración de interiores,PT
2021-04-18,71,Hogar y decoración de interiores,PT
2021-04-25,71,Hogar y decoración de interiores,PT
2021-05-02,64,Hogar y decoración de interiores,PT
2021-05-09,73,Hogar y decoración de interiores,PT
2021-05-16,74,Hogar y decoración de interiores,PT
2021-05-23,68,Hogar y decoración de interiores,PT
2021-05-30,66,Hogar y decoración de interiores,PT
2021-06-06,67,Hogar y decoración de interiores,PT
2021-06-13,62,Hogar y decoración de interiores,PT
2021-06-20,64,Hogar y decoración de interiores,PT
2021-06-27,67,Hogar y decoración de interiores,PT
2021-07-04,74,Hogar y decoración de interiores,PT
2021-07-11,63,Hogar y decoración de interiores,PT
2021-07-18,73,Hogar y decoración de interiores,PT
2021-07-25,65,Hogar y decoración de interiores,PT
2021-08-01,73,Hogar y decoración de interiores,PT
2021-08-08,75,Hogar y decoración de interiores,PT
2021-08-15,69,Hogar y decoración de interiores,PT
2021-08-22,75,Hogar y decoración de interiores,PT
2021-08-29,82,Hogar y decoración de interiores,PT
2021-09-05,69,Hogar y decoración de interiores,PT
2021-09-12,70,Hogar y decoración de interiores,PT
2021-09-19,62,Hogar y decoración de interiores,PT
2021-09-26,69,Hogar y decoración de interiores,PT
2021-10-03,66,Hogar y decoración de interiores,PT
2021-10-10,66,Hogar y decoración de interiores,PT
2021-10-17,71,Hogar y decoración de interiores,PT
2021-10-24,70,Hogar y decoración de interiores,PT
2021-10-31,67,Hogar y decoración de interiores,PT
2021-11-07,66,Hogar y decoración de interiores,PT
2021-11-14,66,Hogar y decoración de interiores,PT
2021-11-21,64,Hogar y decoración de interiores,PT
2021-11-28,64,Hogar y decoración de interiores,PT
2021-12-05,64,Hogar y decoración de interiores,PT
2021-12-12,64,Hogar y decoración de interiores,PT
2021-12-19,52,Hogar y decoración de interiores,PT
2021-12-26,61,Hogar y decoración de interiores,PT
2022-01-02,92,Hogar y decoración de interiores,PT
2022-01-09,86,Hogar y decoración de interiores,PT
2022-01-16,70,Hogar y decoración de interiores,PT
2022-01-23,69,Hogar y decoración de interiores,PT
2022-01-30,74,Hogar y decoración de interiores,PT
2022-02-06,69,Hogar y decoración de interiores,PT
2022-02-13,64,Hogar y decoración de interiores,PT
2022-02-20,60,Hogar y decoración de interiores,PT
2022-02-27,58,Hogar y decoración de interiores,PT
2022-03-06,57,Hogar y decoración de interiores,PT
2022-03-13,65,Hogar y decoración de interiores,PT
2022-03-20,63,Hogar y decoración de interiores,PT
2022-03-27,63,Hogar y decoración de interiores,PT
2022-04-03,58,Hogar y decoración de interiores,PT
2022-04-10,57,Hogar y decoración de interiores,PT
2022-04-17,58,Hogar y decoración de interiores,PT
2022-04-24,59,Hogar y decoración de interiores,PT
2022-05-01,62,Hogar y decoración de interiores,PT
2022-05-08,56,Hogar y decoración de interiores,PT
2017-05-21,42,Jardinería y ajardinamiento,PT
2017-05-28,45,Jardinería y ajardinamiento,PT
2017-06-04,40,Jardinería y ajardinamiento,PT
2017-06-11,43,Jardinería y ajardinamiento,PT
2017-06-18,38,Jardinería y ajardinamiento,PT
2017-06-25,37,Jardinería y ajardinamiento,PT
2017-07-02,39,Jardinería y ajardinamiento,PT
2017-07-09,38,Jardinería y ajardinamiento,PT
2017-07-16,39,Jardinería y ajardinamiento,PT
2017-07-23,37,Jardinería y ajardinamiento,PT
2017-07-30,42,Jardinería y ajardinamiento,PT
2017-08-06,39,Jardinería y ajardinamiento,PT
2017-08-13,36,Jardinería y ajardinamiento,PT
2017-08-20,37,Jardinería y ajardinamiento,PT
2017-08-27,38,Jardinería y ajardinamiento,PT
2017-09-03,43,Jardinería y ajardinamiento,PT
2017-09-10,34,Jardinería y ajardinamiento,PT
2017-09-17,39,Jardinería y ajardinamiento,PT
2017-09-24,39,Jardinería y ajardinamiento,PT
2017-10-01,40,Jardinería y ajardinamiento,PT
2017-10-08,40,Jardinería y ajardinamiento,PT
2017-10-15,38,Jardinería y ajardinamiento,PT
2017-10-22,41,Jardinería y ajardinamiento,PT
2017-10-29,40,Jardinería y ajardinamiento,PT
2017-11-05,39,Jardinería y ajardinamiento,PT
2017-11-12,38,Jardinería y ajardinamiento,PT
2017-11-19,39,Jardinería y ajardinamiento,PT
2017-11-26,37,Jardinería y ajardinamiento,PT
2017-12-03,30,Jardinería y ajardinamiento,PT
2017-12-10,31,Jardinería y ajardinamiento,PT
2017-12-17,31,Jardinería y ajardinamiento,PT
2017-12-24,35,Jardinería y ajardinamiento,PT
2017-12-31,34,Jardinería y ajardinamiento,PT
2018-01-07,38,Jardinería y ajardinamiento,PT
2018-01-14,40,Jardinería y ajardinamiento,PT
2018-01-21,40,Jardinería y ajardinamiento,PT
2018-01-28,42,Jardinería y ajardinamiento,PT
2018-02-04,41,Jardinería y ajardinamiento,PT
2018-02-11,44,Jardinería y ajardinamiento,PT
2018-02-18,44,Jardinería y ajardinamiento,PT
2018-02-25,42,Jardinería y ajardinamiento,PT
2018-03-04,44,Jardinería y ajardinamiento,PT
2018-03-11,42,Jardinería y ajardinamiento,PT
2018-03-18,46,Jardinería y ajardinamiento,PT
2018-03-25,48,Jardinería y ajardinamiento,PT
2018-04-01,46,Jardinería y ajardinamiento,PT
2018-04-08,43,Jardinería y ajardinamiento,PT
2018-04-15,45,Jardinería y ajardinamiento,PT
2018-04-22,47,Jardinería y ajardinamiento,PT
2018-04-29,48,Jardinería y ajardinamiento,PT
2018-05-06,51,Jardinería y ajardinamiento,PT
2018-05-13,49,Jardinería y ajardinamiento,PT
2018-05-20,53,Jardinería y ajardinamiento,PT
2018-05-27,46,Jardinería y ajardinamiento,PT
2018-06-03,47,Jardinería y ajardinamiento,PT
2018-06-10,53,Jardinería y ajardinamiento,PT
2018-06-17,41,Jardinería y ajardinamiento,PT
2018-06-24,41,Jardinería y ajardinamiento,PT
2018-07-01,44,Jardinería y ajardinamiento,PT
2018-07-08,44,Jardinería y ajardinamiento,PT
2018-07-15,45,Jardinería y ajardinamiento,PT
2018-07-22,45,Jardinería y ajardinamiento,PT
2018-07-29,43,Jardinería y ajardinamiento,PT
2018-08-05,44,Jardinería y ajardinamiento,PT
2018-08-12,40,Jardinería y ajardinamiento,PT
2018-08-19,43,Jardinería y ajardinamiento,PT
2018-08-26,42,Jardinería y ajardinamiento,PT
2018-09-02,42,Jardinería y ajardinamiento,PT
2018-09-09,45,Jardinería y ajardinamiento,PT
2018-09-16,44,Jardinería y ajardinamiento,PT
2018-09-23,43,Jardinería y ajardinamiento,PT
2018-09-30,45,Jardinería y ajardinamiento,PT
2018-10-07,46,Jardinería y ajardinamiento,PT
2018-10-14,43,Jardinería y ajardinamiento,PT
2018-10-21,42,Jardinería y ajardinamiento,PT
2018-10-28,39,Jardinería y ajardinamiento,PT
2018-11-04,35,Jardinería y ajardinamiento,PT
2018-11-11,40,Jardinería y ajardinamiento,PT
2018-11-18,37,Jardinería y ajardinamiento,PT
2018-11-25,34,Jardinería y ajardinamiento,PT
2018-12-02,36,Jardinería y ajardinamiento,PT
2018-12-09,35,Jardinería y ajardinamiento,PT
2018-12-16,31,Jardinería y ajardinamiento,PT
2018-12-23,35,Jardinería y ajardinamiento,PT
2018-12-30,36,Jardinería y ajardinamiento,PT
2019-01-06,41,Jardinería y ajardinamiento,PT
2019-01-13,39,Jardinería y ajardinamiento,PT
2019-01-20,41,Jardinería y ajardinamiento,PT
2019-01-27,39,Jardinería y ajardinamiento,PT
2019-02-03,42,Jardinería y ajardinamiento,PT
2019-02-10,47,Jardinería y ajardinamiento,PT
2019-02-17,47,Jardinería y ajardinamiento,PT
2019-02-24,50,Jardinería y ajardinamiento,PT
2019-03-03,49,Jardinería y ajardinamiento,PT
2019-03-10,48,Jardinería y ajardinamiento,PT
2019-03-17,55,Jardinería y ajardinamiento,PT
2019-03-24,58,Jardinería y ajardinamiento,PT
2019-03-31,58,Jardinería y ajardinamiento,PT
2019-04-07,54,Jardinería y ajardinamiento,PT
2019-04-14,54,Jardinería y ajardinamiento,PT
2019-04-21,51,Jardinería y ajardinamiento,PT
2019-04-28,53,Jardinería y ajardinamiento,PT
2019-05-05,54,Jardinería y ajardinamiento,PT
2019-05-12,54,Jardinería y ajardinamiento,PT
2019-05-19,51,Jardinería y ajardinamiento,PT
2019-05-26,53,Jardinería y ajardinamiento,PT
2019-06-02,54,Jardinería y ajardinamiento,PT
2019-06-09,53,Jardinería y ajardinamiento,PT
2019-06-16,52,Jardinería y ajardinamiento,PT
2019-06-23,54,Jardinería y ajardinamiento,PT
2019-06-30,49,Jardinería y ajardinamiento,PT
2019-07-07,48,Jardinería y ajardinamiento,PT
2019-07-14,52,Jardinería y ajardinamiento,PT
2019-07-21,47,Jardinería y ajardinamiento,PT
2019-07-28,48,Jardinería y ajardinamiento,PT
2019-08-04,55,Jardinería y ajardinamiento,PT
2019-08-11,51,Jardinería y ajardinamiento,PT
2019-08-18,51,Jardinería y ajardinamiento,PT
2019-08-25,48,Jardinería y ajardinamiento,PT
2019-09-01,45,Jardinería y ajardinamiento,PT
2019-09-08,48,Jardinería y ajardinamiento,PT
2019-09-15,45,Jardinería y ajardinamiento,PT
2019-09-22,44,Jardinería y ajardinamiento,PT
2019-09-29,44,Jardinería y ajardinamiento,PT
2019-10-06,50,Jardinería y ajardinamiento,PT
2019-10-13,47,Jardinería y ajardinamiento,PT
2019-10-20,44,Jardinería y ajardinamiento,PT
2019-10-27,47,Jardinería y ajardinamiento,PT
2019-11-03,40,Jardinería y ajardinamiento,PT
2019-11-10,41,Jardinería y ajardinamiento,PT
2019-11-17,45,Jardinería y ajardinamiento,PT
2019-11-24,41,Jardinería y ajardinamiento,PT
2019-12-01,40,Jardinería y ajardinamiento,PT
2019-12-08,39,Jardinería y ajardinamiento,PT
2019-12-15,38,Jardinería y ajardinamiento,PT
2019-12-22,38,Jardinería y ajardinamiento,PT
2019-12-29,41,Jardinería y ajardinamiento,PT
2020-01-05,44,Jardinería y ajardinamiento,PT
2020-01-12,47,Jardinería y ajardinamiento,PT
2020-01-19,43,Jardinería y ajardinamiento,PT
2020-01-26,43,Jardinería y ajardinamiento,PT
2020-02-02,48,Jardinería y ajardinamiento,PT
2020-02-09,52,Jardinería y ajardinamiento,PT
2020-02-16,50,Jardinería y ajardinamiento,PT
2020-02-23,53,Jardinería y ajardinamiento,PT
2020-03-01,51,Jardinería y ajardinamiento,PT
2020-03-08,47,Jardinería y ajardinamiento,PT
2020-03-15,47,Jardinería y ajardinamiento,PT
2020-03-22,52,Jardinería y ajardinamiento,PT
2020-03-29,61,Jardinería y ajardinamiento,PT
2020-04-05,69,Jardinería y ajardinamiento,PT
2020-04-12,70,Jardinería y ajardinamiento,PT
2020-04-19,74,Jardinería y ajardinamiento,PT
2020-04-26,73,Jardinería y ajardinamiento,PT
2020-05-03,74,Jardinería y ajardinamiento,PT
2020-05-10,73,Jardinería y ajardinamiento,PT
2020-05-17,76,Jardinería y ajardinamiento,PT
2020-05-24,72,Jardinería y ajardinamiento,PT
2020-05-31,71,Jardinería y ajardinamiento,PT
2020-06-07,73,Jardinería y ajardinamiento,PT
2020-06-14,69,Jardinería y ajardinamiento,PT
2020-06-21,69,Jardinería y ajardinamiento,PT
2020-06-28,54,Jardinería y ajardinamiento,PT
2020-07-05,60,Jardinería y ajardinamiento,PT
2020-07-12,55,Jardinería y ajardinamiento,PT
2020-07-19,58,Jardinería y ajardinamiento,PT
2020-07-26,63,Jardinería y ajardinamiento,PT
2020-08-02,55,Jardinería y ajardinamiento,PT
2020-08-09,60,Jardinería y ajardinamiento,PT
2020-08-16,60,Jardinería y ajardinamiento,PT
2020-08-23,55,Jardinería y ajardinamiento,PT
2020-08-30,55,Jardinería y ajardinamiento,PT
2020-09-06,59,Jardinería y ajardinamiento,PT
2020-09-13,50,Jardinería y ajardinamiento,PT
2020-09-20,52,Jardinería y ajardinamiento,PT
2020-09-27,60,Jardinería y ajardinamiento,PT
2020-10-04,55,Jardinería y ajardinamiento,PT
2020-10-11,54,Jardinería y ajardinamiento,PT
2020-10-18,54,Jardinería y ajardinamiento,PT
2020-10-25,50,Jardinería y ajardinamiento,PT
2020-11-01,48,Jardinería y ajardinamiento,PT
2020-11-08,52,Jardinería y ajardinamiento,PT
2020-11-15,54,Jardinería y ajardinamiento,PT
2020-11-22,49,Jardinería y ajardinamiento,PT
2020-11-29,46,Jardinería y ajardinamiento,PT
2020-12-06,45,Jardinería y ajardinamiento,PT
2020-12-13,45,Jardinería y ajardinamiento,PT
2020-12-20,42,Jardinería y ajardinamiento,PT
2020-12-27,48,Jardinería y ajardinamiento,PT
2021-01-03,44,Jardinería y ajardinamiento,PT
2021-01-10,48,Jardinería y ajardinamiento,PT
2021-01-17,50,Jardinería y ajardinamiento,PT
2021-01-24,52,Jardinería y ajardinamiento,PT
2021-01-31,56,Jardinería y ajardinamiento,PT
2021-02-07,61,Jardinería y ajardinamiento,PT
2021-02-14,70,Jardinería y ajardinamiento,PT
2021-02-21,75,Jardinería y ajardinamiento,PT
2021-02-28,81,Jardinería y ajardinamiento,PT
2021-03-07,84,Jardinería y ajardinamiento,PT
2021-03-14,89,Jardinería y ajardinamiento,PT
2021-03-21,87,Jardinería y ajardinamiento,PT
2021-03-28,100,Jardinería y ajardinamiento,PT
2021-04-04,84,Jardinería y ajardinamiento,PT
2021-04-11,84,Jardinería y ajardinamiento,PT
2021-04-18,75,Jardinería y ajardinamiento,PT
2021-04-25,77,Jardinería y ajardinamiento,PT
2021-05-02,76,Jardinería y ajardinamiento,PT
2021-05-09,70,Jardinería y ajardinamiento,PT
2021-05-16,71,Jardinería y ajardinamiento,PT
2021-05-23,68,Jardinería y ajardinamiento,PT
2021-05-30,68,Jardinería y ajardinamiento,PT
2021-06-06,65,Jardinería y ajardinamiento,PT
2021-06-13,61,Jardinería y ajardinamiento,PT
2021-06-20,57,Jardinería y ajardinamiento,PT
2021-06-27,60,Jardinería y ajardinamiento,PT
2021-07-04,65,Jardinería y ajardinamiento,PT
2021-07-11,58,Jardinería y ajardinamiento,PT
2021-07-18,59,Jardinería y ajardinamiento,PT
2021-07-25,64,Jardinería y ajardinamiento,PT
2021-08-01,60,Jardinería y ajardinamiento,PT
2021-08-08,58,Jardinería y ajardinamiento,PT
2021-08-15,66,Jardinería y ajardinamiento,PT
2021-08-22,61,Jardinería y ajardinamiento,PT
2021-08-29,58,Jardinería y ajardinamiento,PT
2021-09-05,60,Jardinería y ajardinamiento,PT
2021-09-12,57,Jardinería y ajardinamiento,PT
2021-09-19,56,Jardinería y ajardinamiento,PT
2021-09-26,51,Jardinería y ajardinamiento,PT
2021-10-03,59,Jardinería y ajardinamiento,PT
2021-10-10,60,Jardinería y ajardinamiento,PT
2021-10-17,59,Jardinería y ajardinamiento,PT
2021-10-24,50,Jardinería y ajardinamiento,PT
2021-10-31,54,Jardinería y ajardinamiento,PT
2021-11-07,47,Jardinería y ajardinamiento,PT
2021-11-14,50,Jardinería y ajardinamiento,PT
2021-11-21,48,Jardinería y ajardinamiento,PT
2021-11-28,45,Jardinería y ajardinamiento,PT
2021-12-05,46,Jardinería y ajardinamiento,PT
2021-12-12,48,Jardinería y ajardinamiento,PT
2021-12-19,44,Jardinería y ajardinamiento,PT
2021-12-26,48,Jardinería y ajardinamiento,PT
2022-01-02,54,Jardinería y ajardinamiento,PT
2022-01-09,56,Jardinería y ajardinamiento,PT
2022-01-16,50,Jardinería y ajardinamiento,PT
2022-01-23,56,Jardinería y ajardinamiento,PT
2022-01-30,54,Jardinería y ajardinamiento,PT
2022-02-06,55,Jardinería y ajardinamiento,PT
2022-02-13,58,Jardinería y ajardinamiento,PT
2022-02-20,58,Jardinería y ajardinamiento,PT
2022-02-27,49,Jardinería y ajardinamiento,PT
2022-03-06,57,Jardinería y ajardinamiento,PT
2022-03-13,56,Jardinería y ajardinamiento,PT
2022-03-20,72,Jardinería y ajardinamiento,PT
2022-03-27,66,Jardinería y ajardinamiento,PT
2022-04-03,70,Jardinería y ajardinamiento,PT
2022-04-10,56,Jardinería y ajardinamiento,PT
2022-04-17,60,Jardinería y ajardinamiento,PT
2022-04-24,57,Jardinería y ajardinamiento,PT
2022-05-01,61,Jardinería y ajardinamiento,PT
2022-05-08,58,Jardinería y ajardinamiento,PT
2017-05-21,17,"Piscinas, balnearios y spas",PT
2017-05-28,17,"Piscinas, balnearios y spas",PT
2017-06-04,20,"Piscinas, balnearios y spas",PT
2017-06-11,39,"Piscinas, balnearios y spas",PT
2017-06-18,36,"Piscinas, balnearios y spas",PT
2017-06-25,23,"Piscinas, balnearios y spas",PT
2017-07-02,28,"Piscinas, balnearios y spas",PT
2017-07-09,30,"Piscinas, balnearios y spas",PT
2017-07-16,29,"Piscinas, balnearios y spas",PT
2017-07-23,29,"Piscinas, balnearios y spas",PT
2017-07-30,32,"Piscinas, balnearios y spas",PT
2017-08-06,32,"Piscinas, balnearios y spas",PT
2017-08-13,32,"Piscinas, balnearios y spas",PT
2017-08-20,27,"Piscinas, balnearios y spas",PT
2017-08-27,19,"Piscinas, balnearios y spas",PT
2017-09-03,18,"Piscinas, balnearios y spas",PT
2017-09-10,15,"Piscinas, balnearios y spas",PT
2017-09-17,12,"Piscinas, balnearios y spas",PT
2017-09-24,13,"Piscinas, balnearios y spas",PT
2017-10-01,13,"Piscinas, balnearios y spas",PT
2017-10-08,14,"Piscinas, balnearios y spas",PT
2017-10-15,12,"Piscinas, balnearios y spas",PT
2017-10-22,11,"Piscinas, balnearios y spas",PT
2017-10-29,10,"Piscinas, balnearios y spas",PT
2017-11-05,10,"Piscinas, balnearios y spas",PT
2017-11-12,10,"Piscinas, balnearios y spas",PT
2017-11-19,11,"Piscinas, balnearios y spas",PT
2017-11-26,10,"Piscinas, balnearios y spas",PT
2017-12-03,13,"Piscinas, balnearios y spas",PT
2017-12-10,9,"Piscinas, balnearios y spas",PT
2017-12-17,9,"Piscinas, balnearios y spas",PT
2017-12-24,11,"Piscinas, balnearios y spas",PT
2017-12-31,12,"Piscinas, balnearios y spas",PT
2018-01-07,12,"Piscinas, balnearios y spas",PT
2018-01-14,10,"Piscinas, balnearios y spas",PT
2018-01-21,11,"Piscinas, balnearios y spas",PT
2018-01-28,12,"Piscinas, balnearios y spas",PT
2018-02-04,11,"Piscinas, balnearios y spas",PT
2018-02-11,12,"Piscinas, balnearios y spas",PT
